order_id,order_date,revenue,region,product_category,customer_type,marketing_channel,units,discount_percent,gross_margin,payment_method
ORD-DIMR-015266,2025-10-14,198.94,West,Home,Returning,Organic,2,13.02,63.19,Wallet
ORD-GYKD-015267,2025-10-14,51.84,North,Beauty,Returning,Organic,1,6.20,25.35,Card
ORD-BQEU-015268,2025-10-14,24.29,North,Accessories,New,Paid Search,1,11.85,11.33,COD
ORD-DTFR-015269,2025-10-14,299.68,West,Electronics,Returning,Organic,1,0.93,80.39,Wallet
ORD-OJHR-015270,2025-10-14,159.43,North,Home,New,Social,2,9.99,52.09,Card
ORD-PJAW-015271,2025-10-14,93.78,East,Sports,Returning,Referral,1,10.28,31.20,Card
ORD-WZRN-015272,2025-10-14,100.39,West,Sports,Returning,Organic,1,10.70,32.42,Bank Transfer
ORD-MWTB-015273,2025-10-14,221.25,East,Sports,Returning,Paid Search,2,4.02,82.32,Bank Transfer
ORD-MZFS-015274,2025-10-14,254.77,North,Electronics,Returning,Social,1,9.63,56.55,Card
ORD-RPIV-015275,2025-10-14,511.49,North,Home,Returning,Paid Search,4,5.36,188.34,Bank Transfer
ORD-JXTG-015276,2025-10-14,94.75,West,Sports,New,Paid Search,1,10.41,34.55,Card
ORD-QHEW-015277,2025-10-14,41.25,South,Accessories,New,Organic,1,2.31,21.48,Card
ORD-UUSR-015278,2025-10-14,391.10,North,Home,New,Organic,4,2.99,147.94,Card
ORD-LBDI-015279,2025-10-14,98.82,Central,Accessories,Returning,Organic,3,12.32,45.64,Card
ORD-CKOT-015280,2025-10-14,575.59,North,Electronics,New,Paid Search,2,11.39,128.30,Card
ORD-XSTP-015281,2025-10-14,803.01,East,Electronics,New,Paid Search,4,10.60,191.84,Card
ORD-YCRX-015282,2025-10-14,71.34,North,Sports,Returning,Organic,1,10.00,25.05,Wallet
ORD-IYPW-015283,2025-10-14,31.28,South,Accessories,Returning,Organic,1,8.53,14.72,Card
ORD-XBWD-015284,2025-10-14,263.15,East,Home,Returning,Organic,2,7.37,95.75,Wallet
ORD-GSDZ-015285,2025-10-14,497.72,East,Electronics,New,Social,2,11.56,114.44,Wallet
ORD-QYOI-015286,2025-10-14,29.99,Central,Accessories,Returning,Organic,1,11.56,15.41,Card
ORD-VQSR-015287,2025-10-14,316.69,Central,Home,Returning,Paid Search,3,11.67,111.77,Card
ORD-TYOF-015288,2025-10-14,509.17,Central,Electronics,Returning,Organic,2,11.27,124.70,Card
ORD-IUGL-015289,2025-10-14,121.20,Central,Accessories,New,Organic,4,11.17,59.18,Card
ORD-AMKL-015290,2025-10-14,192.45,South,Electronics,New,Paid Search,1,9.71,49.28,Card
ORD-LEYE-015291,2025-10-14,109.90,North,Home,Returning,Organic,1,8.30,36.30,Bank Transfer
ORD-NTDO-015292,2025-10-14,51.28,West,Accessories,New,Email,2,13.33,24.28,Card
ORD-LZFO-015293,2025-10-14,1069.86,West,Electronics,New,Social,4,10.77,239.32,Card
ORD-TCBN-015294,2025-10-14,49.22,South,Beauty,New,Social,1,10.92,22.19,Card
ORD-LIDM-015295,2025-10-14,70.82,North,Beauty,New,Referral,1,7.32,32.75,Bank Transfer
ORD-KJRZ-015296,2025-10-14,99.93,East,Sports,Returning,Paid Search,1,1.97,39.48,COD
ORD-HPAP-015297,2025-10-14,191.21,East,Sports,Returning,Referral,2,12.77,67.35,Card
ORD-WXDC-015298,2025-10-14,166.17,North,Beauty,Returning,Paid Search,3,12.81,71.15,Wallet
ORD-TCBF-015299,2025-10-14,59.50,South,Beauty,Returning,Paid Search,1,0.00,31.01,Card
ORD-KJOV-015300,2025-10-14,141.53,East,Beauty,New,Social,3,7.93,69.58,COD
ORD-FQXZ-015301,2025-10-14,825.30,Central,Electronics,New,Referral,4,12.42,199.77,Card
ORD-ZURA-015302,2025-10-14,233.74,South,Apparel,Returning,Referral,3,5.83,103.29,Card
ORD-OMFV-015303,2025-10-14,51.96,Central,Accessories,Returning,Social,2,5.22,27.25,Card
ORD-IJAQ-015304,2025-10-14,273.35,North,Sports,New,Social,3,19.80,72.57,Wallet
ORD-QNEF-015305,2025-10-14,143.20,West,Beauty,Returning,Paid Search,4,6.97,67.63,Wallet
ORD-UHTT-015306,2025-10-14,94.34,North,Sports,New,Paid Search,1,14.69,31.01,Card
ORD-SPIS-015307,2025-10-14,216.05,South,Sports,Returning,Organic,2,10.71,75.27,Card
ORD-PBMZ-015308,2025-10-14,74.91,North,Accessories,Returning,Email,2,9.25,36.11,Card
ORD-KCQQ-015309,2025-10-14,50.47,East,Beauty,Returning,Email,1,8.26,23.35,COD
ORD-NWGH-015310,2025-10-14,550.99,North,Home,Returning,Email,4,1.59,206.06,Card
ORD-CHQJ-015311,2025-10-14,776.55,West,Electronics,Returning,Email,4,0.98,227.33,Wallet
ORD-MCMS-015312,2025-10-14,114.34,South,Home,Returning,Paid Search,1,8.08,35.29,Wallet
ORD-WYVK-015313,2025-10-14,119.45,East,Home,Returning,Social,1,7.02,41.74,Card
ORD-XECW-015314,2025-10-14,130.67,West,Beauty,Returning,Paid Search,3,12.74,56.89,Bank Transfer
ORD-NWNC-015315,2025-10-14,113.57,West,Sports,Returning,Email,1,10.70,37.03,Bank Transfer
ORD-WPUY-015316,2025-10-14,67.05,West,Accessories,New,Referral,2,14.93,30.41,COD
ORD-SPEJ-015317,2025-10-14,58.47,West,Beauty,Returning,Organic,1,7.95,27.70,Wallet
ORD-VSLX-015318,2025-10-14,178.90,Central,Home,Returning,Organic,2,10.32,51.85,Card
ORD-PLYC-015319,2025-10-14,94.16,West,Beauty,Returning,Organic,2,5.06,48.55,Card
ORD-HCLP-015320,2025-10-14,132.08,West,Apparel,Returning,Email,2,6.91,54.18,Card
ORD-XBVA-015321,2025-10-14,221.06,North,Electronics,Returning,Email,1,12.95,48.96,Card
ORD-INEW-015322,2025-10-15,86.67,North,Sports,Returning,Email,1,7.56,34.67,Card
ORD-CVVJ-015323,2025-10-15,103.88,East,Beauty,Returning,Organic,2,10.85,46.50,Wallet
ORD-WZWT-015324,2025-10-15,57.00,East,Accessories,Returning,Social,2,9.11,27.03,Card
ORD-XXUH-015325,2025-10-15,325.89,South,Home,Returning,Referral,3,18.23,92.08,Wallet
ORD-TZZK-015326,2025-10-15,56.60,Central,Accessories,New,Referral,2,14.45,28.29,Card
ORD-BHLY-015327,2025-10-15,393.33,East,Electronics,Returning,Organic,2,18.29,73.21,Card
ORD-PADD-015328,2025-10-15,227.88,West,Apparel,Returning,Referral,3,5.31,103.13,Card
ORD-AOQO-015329,2025-10-15,90.90,East,Accessories,New,Paid Search,3,12.55,43.49,COD
ORD-AIAR-015330,2025-10-15,141.47,North,Home,New,Paid Search,1,7.89,46.48,Wallet
ORD-FFZJ-015331,2025-10-15,107.91,East,Beauty,New,Organic,3,14.05,46.58,Card
ORD-HUTJ-015332,2025-10-15,67.30,East,Apparel,Returning,Referral,1,4.38,29.36,Wallet
ORD-QYBI-015333,2025-10-15,70.34,North,Apparel,Returning,Referral,1,6.18,28.32,COD
ORD-EZSQ-015334,2025-10-15,159.17,North,Apparel,New,Paid Search,3,15.34,60.53,Wallet
ORD-SXXI-015335,2025-10-15,71.25,East,Apparel,New,Paid Search,1,9.73,28.42,Card
ORD-KKFH-015336,2025-10-15,33.83,West,Accessories,Returning,Organic,1,0.00,18.58,Card
ORD-DYRY-015337,2025-10-15,161.82,West,Sports,New,Social,2,9.11,56.03,Card
ORD-CQZP-015338,2025-10-15,328.50,West,Apparel,Returning,Referral,4,8.88,143.98,Card
ORD-KRAL-015339,2025-10-15,546.25,East,Electronics,Returning,Social,2,11.33,121.90,Card
ORD-FNUC-015340,2025-10-15,537.87,Central,Electronics,Returning,Paid Search,2,8.30,138.10,Card
ORD-PUAB-015341,2025-10-15,200.27,South,Apparel,Returning,Social,3,8.50,83.25,COD
ORD-SFTB-015342,2025-10-15,865.38,East,Electronics,New,Social,4,5.88,215.27,Wallet
ORD-PQWP-015343,2025-10-15,104.97,Central,Home,Returning,Social,1,0.00,43.61,Bank Transfer
ORD-XYKG-015344,2025-10-15,30.30,Central,Accessories,Returning,Paid Search,1,5.77,15.35,Bank Transfer
ORD-VMIE-015345,2025-10-15,250.50,West,Electronics,Returning,Paid Search,1,11.59,48.46,Card
ORD-WKAD-015346,2025-10-15,102.67,West,Home,Returning,Organic,1,3.15,37.79,COD
ORD-GLSK-015347,2025-10-15,250.53,North,Sports,Returning,Paid Search,2,1.95,103.46,Bank Transfer
ORD-TGCY-015348,2025-10-15,29.85,Central,Accessories,Returning,Email,1,10.30,15.13,Card
ORD-LURH-015349,2025-10-15,502.72,Central,Electronics,Returning,Email,2,9.26,130.59,Card
ORD-USBN-015350,2025-10-15,100.79,North,Sports,New,Organic,1,4.75,35.13,Card
ORD-WJRI-015351,2025-10-15,128.89,East,Home,Returning,Social,1,1.20,48.16,Wallet
ORD-YAGF-015352,2025-10-15,190.65,South,Beauty,Returning,Organic,4,14.32,78.76,Card
ORD-XLGL-015353,2025-10-15,148.55,West,Home,Returning,Social,2,10.78,49.04,Wallet
ORD-RTQY-015354,2025-10-15,325.34,South,Home,Returning,Email,3,13.67,107.81,COD
ORD-BBYT-015355,2025-10-15,111.50,North,Sports,Returning,Organic,1,3.97,45.22,COD
ORD-NZPV-015356,2025-10-15,222.48,East,Electronics,New,Social,1,14.12,43.32,Card
ORD-KKUB-015357,2025-10-15,203.94,Central,Home,Returning,Organic,2,8.52,71.92,Card
ORD-UZXP-015358,2025-10-15,268.34,South,Apparel,Returning,Referral,4,7.17,113.17,COD
ORD-MAAQ-015359,2025-10-15,316.07,South,Home,Returning,Social,3,8.20,97.53,Card
ORD-MWCM-015360,2025-10-15,536.60,West,Sports,Returning,Email,5,7.28,186.34,Card
ORD-VEQG-015361,2025-10-15,50.12,East,Apparel,Returning,Organic,1,10.99,18.43,Card
ORD-CLEO-015362,2025-10-15,1103.82,Central,Electronics,Returning,Organic,4,5.18,263.18,Bank Transfer
ORD-IEEI-015363,2025-10-15,93.72,West,Home,New,Social,1,12.36,27.58,Card
ORD-WFGC-015364,2025-10-15,1317.03,North,Electronics,Returning,Email,5,9.61,305.79,COD
ORD-LBGT-015365,2025-10-15,103.98,South,Home,New,Organic,1,11.54,30.88,Card
ORD-ZVIA-015366,2025-10-15,41.76,East,Beauty,New,Paid Search,1,12.27,17.59,COD
ORD-JCCP-015367,2025-10-15,178.73,South,Sports,Returning,Social,2,5.56,63.72,Bank Transfer
ORD-WQEJ-015368,2025-10-15,115.58,East,Home,Returning,Organic,1,5.74,42.72,Wallet
ORD-FYCX-015369,2025-10-15,69.29,South,Accessories,Returning,Email,2,4.06,36.39,Bank Transfer
ORD-YFCE-015370,2025-10-15,187.06,West,Electronics,Returning,Email,1,7.57,49.21,Wallet
ORD-LPYD-015371,2025-10-15,296.32,West,Home,Returning,Organic,3,9.36,98.27,Card
ORD-TXMY-015372,2025-10-15,393.19,South,Home,Returning,Social,4,8.45,130.37,Wallet
ORD-RNOK-015373,2025-10-15,246.94,East,Electronics,Returning,Email,1,8.54,59.20,Bank Transfer
ORD-HIOL-015374,2025-10-15,105.18,Central,Home,Returning,Organic,1,11.77,35.95,COD
ORD-FDXE-015375,2025-10-15,310.49,Central,Sports,Returning,Referral,3,4.99,135.92,Card
ORD-TIJB-015376,2025-10-15,103.53,West,Sports,New,Email,1,10.08,35.52,Bank Transfer
ORD-GHVL-015377,2025-10-15,356.91,North,Home,New,Paid Search,3,8.49,115.27,Card
ORD-NJYV-015378,2025-10-15,269.76,North,Electronics,Returning,Social,1,0.00,81.55,Wallet
ORD-EAKW-015379,2025-10-15,44.41,Central,Beauty,Returning,Organic,1,18.37,16.94,Wallet
ORD-CYZY-015380,2025-10-15,34.82,Central,Accessories,Returning,Paid Search,1,16.08,15.19,Wallet
ORD-KKHX-015381,2025-10-15,526.14,North,Home,New,Paid Search,5,8.05,156.42,Card
ORD-YKZF-015382,2025-10-15,39.28,East,Accessories,Returning,Paid Search,1,3.54,20.08,Wallet
ORD-DVUT-015383,2025-10-15,904.17,East,Electronics,Returning,Email,3,6.59,184.86,Card
ORD-DECE-015384,2025-10-16,36.34,Central,Beauty,New,Referral,1,16.19,14.77,Bank Transfer
ORD-XEJS-015385,2025-10-16,102.07,East,Sports,Returning,Email,1,4.58,45.47,Wallet
ORD-DUKU-015386,2025-10-16,120.86,South,Beauty,Returning,Email,2,2.33,59.25,Bank Transfer
ORD-YOBS-015387,2025-10-16,429.59,South,Home,New,Email,5,15.84,122.31,Card
ORD-LQEB-015388,2025-10-16,198.47,Central,Apparel,Returning,Email,3,16.05,71.03,Card
ORD-JXUD-015389,2025-10-16,237.05,West,Electronics,New,Organic,1,9.82,46.43,Bank Transfer
ORD-QVNS-015390,2025-10-16,146.60,Central,Apparel,Returning,Social,2,2.63,65.80,Card
ORD-QINP-015391,2025-10-16,73.68,East,Home,New,Referral,1,17.26,23.19,Card
ORD-PEBL-015392,2025-10-16,426.19,West,Electronics,Returning,Paid Search,2,8.31,113.31,Card
ORD-TASL-015393,2025-10-16,202.43,East,Electronics,Returning,Email,1,18.95,34.97,Card
ORD-OUHT-015394,2025-10-16,73.92,West,Apparel,Returning,Referral,1,7.60,31.25,Bank Transfer
ORD-DVRW-015395,2025-10-16,129.33,West,Accessories,Returning,Paid Search,3,7.38,65.50,Card
ORD-JQGI-015396,2025-10-16,111.01,West,Apparel,Returning,Email,2,8.28,42.28,Card
ORD-IAHA-015397,2025-10-16,540.06,North,Electronics,Returning,Organic,2,7.82,117.66,Wallet
ORD-UFLP-015398,2025-10-16,245.61,Central,Electronics,Returning,Email,1,16.11,39.19,Card
ORD-WABH-015399,2025-10-16,172.19,East,Beauty,New,Social,4,4.98,86.23,Card
ORD-MTER-015400,2025-10-16,234.78,West,Home,Returning,Social,2,9.71,65.10,Bank Transfer
ORD-NFVL-015401,2025-10-16,95.67,West,Beauty,New,Paid Search,2,7.12,44.26,Wallet
ORD-LLSZ-015402,2025-10-16,132.37,Central,Beauty,Returning,Social,3,4.69,70.90,COD
ORD-ZKXP-015403,2025-10-16,538.85,West,Home,Returning,Organic,4,3.64,167.79,Card
ORD-MDRC-015404,2025-10-16,105.61,West,Sports,Returning,Paid Search,1,10.85,36.92,Bank Transfer
ORD-CBRV-015405,2025-10-16,104.18,Central,Accessories,New,Organic,3,13.40,49.05,Wallet
ORD-UERX-015406,2025-10-16,580.90,West,Sports,Returning,Referral,5,7.17,207.20,Card
ORD-CHTK-015407,2025-10-16,171.06,East,Sports,Returning,Organic,2,15.48,48.15,Card
ORD-ARBE-015408,2025-10-16,50.41,North,Beauty,Returning,Organic,1,14.19,22.82,COD
ORD-ABZW-015409,2025-10-16,548.92,North,Electronics,Returning,Referral,2,4.86,143.89,Bank Transfer
ORD-LAYL-015410,2025-10-16,128.17,North,Sports,Returning,Organic,1,2.84,51.65,Card
ORD-LNDQ-015411,2025-10-16,221.95,West,Electronics,Returning,Paid Search,1,22.30,42.76,Card
ORD-RHXZ-015412,2025-10-16,85.54,East,Accessories,Returning,Organic,3,9.56,44.30,Bank Transfer
ORD-ZLTT-015413,2025-10-16,438.72,West,Electronics,Returning,Social,2,4.31,112.13,Card
ORD-EMFM-015414,2025-10-16,237.67,East,Sports,Returning,Paid Search,2,5.91,90.27,Card
ORD-MRDB-015415,2025-10-16,288.20,West,Apparel,Returning,Email,4,11.97,115.34,Bank Transfer
ORD-DMMX-015416,2025-10-16,451.67,West,Electronics,Returning,Paid Search,2,1.56,108.81,COD
ORD-UXSV-015417,2025-10-16,934.20,East,Electronics,New,Social,4,7.04,241.79,Card
ORD-KGUP-015418,2025-10-16,54.92,North,Apparel,Returning,Organic,1,9.46,22.86,COD
ORD-NULW-015419,2025-10-16,252.25,Central,Electronics,Returning,Organic,1,10.29,53.24,Bank Transfer
ORD-ISEZ-015420,2025-10-16,73.57,East,Apparel,Returning,Referral,1,11.57,27.53,Card
ORD-GSAI-015421,2025-10-16,127.65,North,Apparel,Returning,Paid Search,2,9.23,53.98,Card
ORD-SSMG-015422,2025-10-16,60.19,West,Beauty,Returning,Email,1,7.01,29.17,Card
ORD-LDLL-015423,2025-10-16,400.67,South,Home,New,Paid Search,4,15.50,121.16,Card
ORD-XGUD-015424,2025-10-16,289.20,West,Home,Returning,Organic,2,0.01,107.58,Wallet
ORD-JNIC-015425,2025-10-16,236.15,East,Beauty,Returning,Email,5,7.41,116.59,Card
ORD-PRQE-015426,2025-10-16,236.06,South,Apparel,Returning,Referral,3,10.28,93.01,Bank Transfer
ORD-DMVQ-015427,2025-10-16,90.05,North,Home,New,Paid Search,1,8.03,30.25,Card
ORD-ZQVJ-015428,2025-10-16,95.64,Central,Home,New,Paid Search,1,11.06,29.96,COD
ORD-CNVV-015429,2025-10-16,264.40,Central,Electronics,New,Referral,1,9.29,68.28,Wallet
ORD-BPNT-015430,2025-10-16,181.98,North,Beauty,Returning,Email,4,15.61,80.04,COD
ORD-ATTU-015431,2025-10-16,250.36,West,Electronics,Returning,Email,1,5.71,63.52,Bank Transfer
ORD-LFXM-015432,2025-10-16,259.85,West,Home,Returning,Paid Search,2,5.71,84.23,Bank Transfer
ORD-EPRI-015433,2025-10-16,325.52,East,Sports,Returning,Email,3,6.05,117.71,Card
ORD-ZSFV-015434,2025-10-16,111.57,West,Home,Returning,Email,1,12.33,37.51,COD
ORD-HXQT-015435,2025-10-16,213.75,West,Home,Returning,Paid Search,2,12.56,69.04,Bank Transfer
ORD-FRAT-015436,2025-10-16,230.37,Central,Home,Returning,Email,2,6.29,78.11,Card
ORD-ZHLX-015437,2025-10-16,40.72,North,Beauty,Returning,Organic,1,9.41,19.31,Wallet
ORD-RZMM-015438,2025-10-16,271.74,West,Electronics,Returning,Social,1,9.60,69.72,Bank Transfer
ORD-YKHI-015439,2025-10-16,58.09,East,Beauty,Returning,Paid Search,1,8.51,27.09,Card
ORD-LVCL-015440,2025-10-16,67.56,East,Apparel,Returning,Organic,1,1.58,29.87,Card
ORD-MSRS-015441,2025-10-16,103.99,North,Home,Returning,Organic,1,3.86,37.30,Card
ORD-IVLJ-015442,2025-10-17,57.04,Central,Accessories,New,Organic,2,15.54,26.22,Bank Transfer
ORD-CATC-015443,2025-10-17,89.51,North,Home,New,Organic,1,14.33,27.68,Card
ORD-WTFP-015444,2025-10-17,352.32,East,Home,Returning,Email,3,12.87,97.56,Wallet
ORD-XSDW-015445,2025-10-17,232.17,South,Electronics,Returning,Referral,1,11.29,52.37,Wallet
ORD-IFRN-015446,2025-10-17,414.53,North,Electronics,Returning,Organic,2,2.84,114.23,Wallet
ORD-ROEW-015447,2025-10-17,180.98,East,Home,Returning,Organic,2,6.06,63.41,Card
ORD-VQMT-015448,2025-10-17,772.29,Central,Electronics,Returning,Email,3,4.50,200.72,Bank Transfer
ORD-MZFN-015449,2025-10-17,416.18,North,Home,Returning,Referral,4,2.98,152.99,Wallet
ORD-HWUK-015450,2025-10-17,719.95,West,Electronics,New,Referral,4,16.01,146.38,Card
ORD-RJTE-015451,2025-10-17,278.96,North,Home,New,Social,3,8.48,86.89,Card
ORD-RLCP-015452,2025-10-17,113.93,Central,Beauty,Returning,Email,2,7.46,52.07,Card
ORD-EGVZ-015453,2025-10-17,241.23,West,Electronics,New,Social,1,9.40,60.12,Bank Transfer
ORD-XEUG-015454,2025-10-17,119.13,South,Accessories,Returning,Email,4,9.35,59.50,Bank Transfer
ORD-UKUG-015455,2025-10-17,213.00,North,Electronics,Returning,Email,1,12.27,44.62,Card
ORD-HECP-015456,2025-10-17,235.39,North,Apparel,Returning,Social,3,5.27,110.00,Card
ORD-OJOW-015457,2025-10-17,29.49,South,Accessories,Returning,Email,1,6.31,15.79,Card
ORD-EZSV-015458,2025-10-17,248.45,North,Electronics,New,Referral,1,8.37,61.33,Card
ORD-AASB-015459,2025-10-17,186.51,West,Home,Returning,Organic,2,6.62,64.89,Card
ORD-WECT-015460,2025-10-17,607.79,East,Sports,Returning,Email,5,4.81,210.65,COD
ORD-ROSX-015461,2025-10-17,216.14,East,Sports,Returning,Referral,2,3.56,75.87,Card
ORD-SJMQ-015462,2025-10-17,167.76,West,Sports,New,Email,2,12.79,57.28,Bank Transfer
ORD-SGAS-015463,2025-10-17,72.48,West,Apparel,Returning,Referral,1,8.99,28.27,Card
ORD-NKIJ-015464,2025-10-17,32.15,North,Accessories,Returning,Email,1,7.85,16.74,Wallet
ORD-YUMB-015465,2025-10-17,233.08,West,Home,New,Paid Search,2,8.11,80.25,Card
ORD-YVLQ-015466,2025-10-17,272.29,West,Beauty,Returning,Referral,5,2.37,143.18,Card
ORD-WVQA-015467,2025-10-17,141.01,North,Home,Returning,Organic,1,3.43,52.57,Card
ORD-JHVQ-015468,2025-10-17,156.73,East,Beauty,Returning,Paid Search,3,14.35,73.19,Card
ORD-SVLU-015469,2025-10-17,115.64,North,Home,Returning,Social,1,3.74,40.52,Card
ORD-PYBJ-015470,2025-10-17,66.43,South,Accessories,New,Paid Search,2,10.40,35.76,Card
ORD-CBDR-015471,2025-10-17,42.28,South,Beauty,Returning,Referral,1,9.84,18.55,COD
ORD-XTIL-015472,2025-10-17,157.01,North,Apparel,Returning,Organic,2,9.26,61.10,COD
ORD-JUML-015473,2025-10-17,107.59,North,Sports,Returning,Organic,1,5.16,42.39,Card
ORD-LERE-015474,2025-10-17,77.26,South,Accessories,Returning,Social,2,4.54,40.28,Wallet
ORD-FGBY-015475,2025-10-17,61.55,East,Accessories,Returning,Email,2,9.53,30.04,Card
ORD-VUII-015476,2025-10-17,230.64,South,Apparel,Returning,Referral,3,15.02,86.52,Bank Transfer
ORD-HDGR-015477,2025-10-17,218.57,West,Beauty,Returning,Organic,4,2.29,108.25,Card
ORD-FIJU-015478,2025-10-17,106.96,East,Home,Returning,Organic,1,0.00,40.71,Card
ORD-ANRK-015479,2025-10-17,56.00,South,Beauty,Returning,Paid Search,1,3.07,27.51,Card
ORD-ZMLS-015480,2025-10-17,722.45,West,Electronics,New,Referral,3,17.17,133.96,Card
ORD-TSOA-015481,2025-10-17,37.65,North,Beauty,New,Paid Search,1,8.46,17.96,COD
ORD-AOGW-015482,2025-10-17,360.60,South,Home,New,Referral,3,11.27,125.98,Card
ORD-ZKVM-015483,2025-10-17,63.33,South,Accessories,Returning,Email,2,5.11,34.53,COD
ORD-FBWN-015484,2025-10-17,1090.69,Central,Electronics,New,Organic,4,0.00,325.74,Card
ORD-AYMQ-015485,2025-10-17,102.24,South,Accessories,Returning,Referral,3,14.76,46.97,Card
ORD-LHBG-015486,2025-10-17,315.03,South,Home,Returning,Social,3,17.39,83.14,Card
ORD-CBXQ-015487,2025-10-17,438.55,West,Electronics,Returning,Email,2,6.18,111.61,Bank Transfer
ORD-OLHM-015488,2025-10-17,106.59,South,Accessories,Returning,Social,4,13.65,49.51,Wallet
ORD-QMWV-015489,2025-10-17,417.90,West,Home,Returning,Referral,3,6.32,137.62,Bank Transfer
ORD-MQND-015490,2025-10-17,477.21,West,Electronics,New,Email,2,8.79,118.47,Bank Transfer
ORD-YQGP-015491,2025-10-17,97.70,North,Sports,Returning,Organic,1,8.79,35.49,Wallet
ORD-ZMQY-015492,2025-10-17,188.72,Central,Home,Returning,Organic,2,6.39,61.12,Card
ORD-ANFQ-015493,2025-10-17,95.42,Central,Beauty,Returning,Organic,2,10.24,47.70,Bank Transfer
ORD-EBSC-015494,2025-10-17,560.40,South,Sports,Returning,Paid Search,5,4.76,216.97,Wallet
ORD-NPXP-015495,2025-10-17,113.81,West,Home,Returning,Organic,1,13.63,35.91,Card
ORD-CVZH-015496,2025-10-17,97.23,West,Beauty,Returning,Email,2,6.23,45.27,Card
ORD-DIMW-015497,2025-10-17,670.83,West,Electronics,New,Organic,3,14.38,123.76,Card
ORD-KIIR-015498,2025-10-17,356.27,East,Sports,Returning,Email,4,16.08,109.50,Wallet
ORD-BGFW-015499,2025-10-17,115.77,North,Home,Returning,Referral,1,7.98,39.93,Wallet
ORD-UTMP-015500,2025-10-17,27.45,East,Accessories,New,Paid Search,1,14.69,12.55,Wallet
ORD-FXKX-015501,2025-10-17,533.87,South,Electronics,Returning,Email,2,8.69,121.37,Card
ORD-QTET-015502,2025-10-17,778.72,Central,Electronics,New,Paid Search,4,12.74,171.93,Card
ORD-QDPP-015503,2025-10-17,135.08,West,Apparel,New,Organic,2,6.76,51.76,COD
ORD-SXJO-015504,2025-10-17,207.95,West,Electronics,New,Social,1,11.33,46.40,Wallet
ORD-QKRL-015505,2025-10-17,46.50,South,Apparel,New,Organic,1,16.75,16.67,Card
ORD-OBTV-015506,2025-10-17,127.47,West,Apparel,Returning,Referral,2,6.16,55.47,Card
ORD-CHBU-015507,2025-10-17,193.04,Central,Sports,Returning,Email,2,5.56,74.47,Wallet
ORD-ZVLS-015508,2025-10-17,32.71,Central,Accessories,Returning,Email,1,3.98,16.65,Card
ORD-MNLP-015509,2025-10-17,957.56,North,Electronics,Returning,Social,4,12.64,188.24,COD
ORD-KVNR-015510,2025-10-17,97.53,North,Sports,Returning,Social,1,10.21,33.38,Bank Transfer
ORD-TARD-015511,2025-10-17,82.46,Central,Accessories,New,Organic,3,7.58,43.06,Card
ORD-LWIK-015512,2025-10-17,543.01,West,Home,Returning,Referral,5,3.56,183.99,Card
ORD-XPIB-015513,2025-10-17,973.35,West,Electronics,New,Social,4,12.82,211.92,COD
ORD-KKGV-015514,2025-10-17,362.23,East,Sports,New,Paid Search,4,10.02,127.01,Card
ORD-GUQZ-015515,2025-10-18,32.67,West,Accessories,Returning,Email,1,11.03,14.54,Card
ORD-PWOP-015516,2025-10-18,112.46,South,Accessories,Returning,Paid Search,3,0.71,60.58,Card
ORD-MYRO-015517,2025-10-18,94.50,North,Sports,New,Social,1,11.49,31.55,Wallet
ORD-KWRP-015518,2025-10-18,129.38,East,Apparel,New,Social,2,13.15,55.57,Card
ORD-XVYD-015519,2025-10-18,34.90,West,Accessories,Returning,Organic,1,3.94,18.20,Wallet
ORD-ISYI-015520,2025-10-18,106.78,North,Beauty,Returning,Organic,3,6.72,52.97,Card
ORD-NXVY-015521,2025-10-18,103.00,East,Home,New,Referral,1,8.60,34.60,Bank Transfer
ORD-GDOI-015522,2025-10-18,447.56,West,Electronics,Returning,Email,2,12.71,100.46,COD
ORD-YXRP-015523,2025-10-18,45.12,West,Beauty,Returning,Referral,1,6.40,21.16,Wallet
ORD-JZGO-015524,2025-10-18,188.54,North,Sports,Returning,Social,2,12.83,54.91,Card
ORD-NCHC-015525,2025-10-18,138.05,West,Sports,Returning,Referral,1,9.43,49.87,Bank Transfer
ORD-PPXB-015526,2025-10-18,425.92,West,Home,New,Social,5,6.89,161.36,Wallet
ORD-HQMN-015527,2025-10-18,391.48,West,Home,Returning,Social,4,10.92,120.08,Wallet
ORD-EQTB-015528,2025-10-18,43.03,South,Beauty,New,Paid Search,1,15.49,16.66,Card
ORD-OOSU-015529,2025-10-18,113.78,East,Apparel,New,Organic,2,16.66,39.59,COD
ORD-BYZI-015530,2025-10-18,106.74,North,Sports,Returning,Email,1,2.41,42.36,Wallet
ORD-IPPO-015531,2025-10-18,179.20,West,Beauty,Returning,Email,3,7.62,86.15,Wallet
ORD-APKL-015532,2025-10-18,467.96,West,Electronics,Returning,Organic,2,2.63,109.35,Card
ORD-XAYF-015533,2025-10-18,260.56,North,Home,Returning,Paid Search,2,9.54,85.47,Wallet
ORD-FSBZ-015534,2025-10-18,163.37,North,Accessories,Returning,Email,5,11.47,75.59,Wallet
ORD-SQLQ-015535,2025-10-18,424.31,East,Electronics,New,Paid Search,2,8.28,113.07,Card
ORD-TLVI-015536,2025-10-18,320.23,East,Sports,Returning,Referral,3,6.31,116.64,Wallet
